w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,sharpe,annualized,var,J,call_number
-1,0,0,0,0,-1,-1,1,0,-1,0,0.86,13.91,-26.47,-3.78209,21
1,-1,1,0,0,1,0,0,-1,0,0,0.76,9.77,-21.82,-3.10939,22
-1,0,-1,0,-1,-1,1,1,-1,1,0,0.84,13.04,-27.87,-3.8604399999999996,23
0,0,-1,0,-1,0,-1,0,0,-1,-1,1.03,19.61,-28.53,-4.3411100000000005,24
1,-1,-1,0,1,1,0,1,0,1,-1,0.91,11.83,-20.59,-3.21833,25
1,1,0,0,1,-1,-1,1,1,0,-1,0.9,11.48,-22.34,-3.35708,26
1,-1,1,0,1,0,-1,0,1,1,0,0.87,11.53,-22.11,-3.30767,27
0,-1,1,1,1,-1,-1,-1,0,-1,0,0.57,7.05,-23.75,-3.00175,28
-1,0,0,0,0,0,1,-1,1,1,1,0.88,13.37,-25.79,-3.72063,29
1,-1,-1,-1,1,1,1,0,-1,0,1,0.78,10.18,-22.85,-3.2385,30
0,-1,1,-1,-1,1,0,1,-1,1,-1,0.89,13.01,-23.67,-3.52299,31
-1,0,1,1,0,-1,0,1,0,-1,-1,0.96,14.16,-24.54,-3.7132799999999997,32
0,1,-1,-1,0,1,-1,1,-1,0,-1,0.98,15.71,-24.98,-3.8280100000000004,33
-1,-1,0,0,1,0,-1,0,1,0,0,1.07,16.5,-25.18,-3.96406,34
-1,1,0,-1,1,0,1,-1,1,-1,1,0.88,11.88,-23.37,-3.4458400000000005,35
1,-1,0,1,1,-1,1,0,1,-1,0,0.88,11.6,-22.35,-3.3422,36
1,1,0,-1,0,1,1,1,-1,1,-1,0.79,9.81,-21.95,-3.15275,37
-1,0,-1,1,-1,0,1,1,0,-1,1,0.84,12.98,-27.52,-3.8261399999999997,38
-1,-1,0,1,-1,1,0,1,0,1,0,0.84,13.9,-28.54,-3.9521800000000002,39
1,-1,-1,0,0,0,-1,0,1,-1,1,0.71,9.72,-24.88,-3.3391599999999997,40
1,1,1,0,0,0,-1,-1,0,-1,-1,0.52,6.25,-24.71,-3.01207,41
-1,0,0,0,1,-1,0,1,1,-1,0,1.05,15.29,-24.33,-3.8235099999999997,42
-1,0,-1,0,0,-1,1,0,-1,0,1,0.97,17.31,-27.65,-4.11965,43
1,1,0,1,-1,-1,1,-1,1,1,-1,0.61,7.8,-24.18,-3.10756,44
-1,0,0,1,-1,1,1,-1,0,-1,0,0.73,10.91,-26.79,-3.57653,45
-1,0,0,1,-1,1,1,0,-1,1,0,0.83,13.29,-27.13,-3.7911099999999998,46
0,0,-1,1,0,0,1,-1,1,1,1,0.68,9.6,-24.43,-3.26356,47
1,1,1,1,1,0,0,1,-1,1,0,0.76,9.97,-22.87,-3.21299,48
1,0,1,-1,0,0,0,-1,-1,-1,0,0.4,4.24,-22.77,-2.64324,49
1,1,0,-1,-1,-1,1,1,1,-1,0,0.78,11.03,-24.42,-3.4126900000000004,50
0,0,-1,0,1,0,-1,0,-1,0,-1,0.97,14.62,-25.17,-3.79734,51
0,0,1,0,-1,0,-1,0,0,-1,-1,0.7,10.99,-27.31,-3.5971699999999998,52
0,0,-1,0,1,0,-1,0,-1,0,0,0.89,12.91,-24.68,-3.61241,53
-1,1,-1,0,-1,0,-1,0,0,0,-1,0.86,14.61,-28.11,-3.95747,54
0,-1,-1,0,-1,0,-1,-1,0,0,-1,0.8,13.08,-28.45,-3.8752,55
-1,0,-1,0,0,0,-1,-1,0,0,-1,0.79,12.97,-29.37,-3.94599,56
0,1,-1,0,-1,-1,0,-1,0,1,0,0.54,7.2,-24.93,-3.08556,57
-1,1,-1,0,-1,-1,0,0,-1,0,-1,1.08,20.93,-27.48,-4.3407100000000005,58
-1,1,-1,0,1,-1,1,0,1,0,-1,0.92,12.38,-22.79,-3.44998,59
1,-1,1,1,0,0,1,-1,1,1,1,0.78,10.42,-22.68,-3.23126,60
-1,1,-1,0,-1,0,1,0,-1,0,-1,0.97,17.74,-27.78,-4.146660000000001,61
-1,1,1,0,-1,0,0,0,-1,0,1,0.75,10.62,-24.37,-3.3637400000000004,62
-1,1,-1,0,-1,0,1,0,-1,1,-1,0.99,17.72,-28.44,-4.22668,63
-1,1,-1,0,-1,0,0,0,-1,0,0,1.03,19.82,-28.61,-4.35582,64
-1,1,-1,-1,-1,0,0,0,-1,0,-1,1.06,20.3,-27.58,-4.30786,65
-1,1,-1,1,-1,0,0,0,-1,-1,0,1.08,20.61,-27.78,-4.3571100000000005,66
-1,1,-1,0,-1,0,0,0,-1,0,1,0.9,16.31,-28.62,-4.10389,67
-1,1,-1,0,-1,-1,0,0,-1,1,-1,1.07,20.43,-27.7,-4.33345,68
-1,1,-1,0,-1,-1,0,0,-1,1,1,0.9,16.45,-28.78,-4.12351,69
-1,1,-1,-1,1,1,0,0,-1,0,-1,0.92,12.8,-24.22,-3.59624,70
-1,1,-1,-1,-1,-1,0,0,-1,-1,-1,0.95,18.43,-29.01,-4.2639700000000005,71
-1,1,-1,0,-1,1,0,0,-1,1,-1,0.7,10.55,-27.0,-3.5532500000000002,72
-1,-1,-1,1,-1,-1,0,0,-1,0,-1,1.12,22.09,-29.36,-4.59427,73
-1,1,-1,1,-1,-1,0,0,0,0,0,0.93,17.11,-27.25,-4.03585,74
-1,1,-1,1,0,-1,0,0,-1,-1,-1,1.05,18.95,-25.91,-4.09697,75
-1,1,-1,-1,-1,-1,0,0,1,0,-1,1.21,24.52,-28.26,-4.66812,76
-1,1,-1,-1,-1,-1,1,0,0,0,-1,1.22,24.97,-28.28,-4.69571,77
-1,1,0,-1,-1,-1,-1,0,0,0,-1,1.07,21.72,-30.26,-4.61412,78
-1,1,0,-1,-1,-1,0,0,0,0,-1,1.14,22.91,-28.46,-4.56017,79
-1,1,1,-1,-1,-1,1,0,1,0,-1,1.11,19.43,-25.01,-4.09097,80
-1,-1,1,-1,-1,-1,-1,0,0,0,-1,1.16,24.62,-29.49,-4.73478,81
-1,0,0,-1,-1,-1,-1,0,0,0,1,0.67,10.92,-29.26,-3.74412,82
-1,1,1,-1,-1,-1,0,0,0,-1,-1,1.03,20.12,-28.2,-4.3286,83
-1,-1,-1,-1,-1,1,-1,0,0,0,-1,1.28,28.0,-31.79,-5.18468,84
-1,-1,-1,-1,-1,1,1,0,0,0,0,1.19,24.4,-30.59,-4.858280000000001,85
-1,-1,-1,-1,1,1,-1,0,0,0,-1,1.21,21.71,-27.02,-4.455690000000001,86
-1,-1,0,-1,-1,1,1,0,0,1,1,0.93,15.16,-28.09,-4.04488,87
-1,-1,-1,-1,1,0,-1,0,0,0,0,1.12,20.46,-28.81,-4.48662,88
-1,-1,-1,-1,-1,1,-1,0,0,0,1,0.91,15.76,-29.41,-4.16732,89
-1,-1,1,-1,0,1,-1,0,0,1,-1,0.9,13.99,-26.63,-3.83961,90
-1,1,-1,-1,-1,1,-1,0,1,0,-1,1.03,18.44,-29.54,-4.39308,91
-1,-1,-1,-1,-1,1,-1,0,0,1,-1,1.02,18.5,-29.03,-4.33826,92
-1,-1,1,-1,-1,1,-1,0,0,0,0,1.11,20.34,-28.22,-4.41814,93
-1,-1,-1,-1,1,1,0,0,0,0,-1,1.4,28.55,-27.28,-4.90901,94
-1,-1,-1,-1,1,1,0,0,1,0,-1,1.12,17.95,-26.42,-4.17889,95
-1,0,-1,-1,1,1,1,0,0,0,-1,1.17,19.97,-24.56,-4.12847,96
-1,-1,-1,1,-1,-1,-1,0,0,0,-1,1.25,26.01,-30.05,-4.924950000000001,97
-1,-1,-1,1,-1,-1,0,0,0,0,-1,1.2,23.51,-29.48,-4.73501,98
-1,-1,-1,-1,-1,1,1,0,0,0,-1,1.23,25.03,-29.17,-4.78969,99
-1,-1,1,0,-1,1,0,0,0,0,-1,1.3,26.04,-28.23,-4.80856,100
-1,-1,-1,0,-1,-1,0,0,0,0,-1,1.18,25.35,-30.62,-4.88429,101
-1,-1,-1,1,-1,1,-1,0,0,1,-1,0.86,14.57,-29.31,-4.06647,102
-1,-1,1,0,-1,1,1,0,0,0,-1,1.13,21.67,-28.82,-4.53989,103
-1,-1,0,0,-1,1,0,0,1,0,-1,1.22,21.95,-28.64,-4.62313,104
1,1,0,1,0,0,1,-1,0,0,1,0.83,11.32,-23.28,-3.36796,105
-1,-1,-1,0,-1,1,1,0,-1,0,-1,1.17,23.42,-29.07,-4.66414,106
-1,-1,-1,0,-1,1,-1,0,0,0,-1,1.06,19.64,-28.94,-4.40988,107
0,-1,1,0,-1,-1,1,0,-1,1,-1,0.96,15.97,-24.01,-3.7278700000000002,108
-1,-1,-1,-1,0,1,-1,0,0,0,-1,1.42,31.38,-29.2,-5.2047,109
1,-1,1,0,0,0,0,1,0,0,1,0.57,6.81,-22.89,-2.91423,110
-1,-1,-1,1,0,1,-1,0,0,0,-1,0.93,15.52,-28.23,-4.07036,111
-1,-1,0,-1,0,1,-1,0,0,0,-1,1.05,19.07,-28.08,-4.30081,112
-1,-1,0,-1,-1,1,-1,0,0,0,-1,1.37,30.09,-28.97,-5.08839,113
-1,-1,0,-1,-1,-1,-1,0,-1,0,-1,1.15,23.78,-29.04,-4.65398,114
-1,-1,-1,-1,0,0,0,0,0,0,-1,1.2,25.87,-29.92,-4.858090000000001,115
-1,-1,-1,-1,0,0,-1,0,0,0,-1,1.26,27.25,-30.9,-5.05655,116
-1,-1,1,-1,0,0,0,0,0,0,-1,1.3,26.18,-27.76,-4.77022,117
0,0,1,1,-1,-1,-1,-1,0,0,0,0.7,10.14,-26.08,-3.4542599999999997,118
-1,-1,-1,-1,0,-1,-1,0,0,0,-1,1.15,23.71,-29.56,-4.69937,119
-1,-1,-1,-1,0,1,-1,0,-1,0,-1,1.22,25.6,-29.02,-4.78584,120
1,1,-1,1,1,0,0,0,-1,-1,-1,0.76,9.25,-21.39,-3.0516300000000003,121
-1,-1,-1,-1,-1,1,-1,0,0,0,0,1.01,18.83,-29.98,-4.4272100000000005,122
-1,1,1,1,1,0,0,0,1,-1,-1,0.87,11.78,-22.86,-3.38542,123
-1,-1,1,-1,0,0,1,0,-1,0,-1,1.21,22.36,-25.74,-4.36068,124
-1,-1,-1,-1,-1,1,-1,-1,0,0,-1,0.94,17.15,-29.06,-4.21377,125
-1,1,1,-1,1,1,0,-1,0,0,1,0.81,11.21,-23.94,-3.40483,126
1,1,-1,-1,1,-1,1,-1,0,-1,0,0.53,6.17,-22.99,-2.86103,127
0,-1,-1,-1,0,-1,-1,1,1,-1,0,0.79,12.33,-26.55,-3.6641500000000002,128
-1,-1,1,-1,0,1,-1,0,0,0,-1,1.04,18.19,-27.73,-4.22781,129
-1,-1,-1,-1,0,0,-1,-1,0,0,-1,0.99,17.97,-29.76,-4.35687,130
-1,-1,0,-1,-1,1,0,1,0,0,-1,1.17,22.14,-29.94,-4.69938,131
-1,-1,1,1,-1,-1,0,1,0,0,-1,1.03,16.86,-26.7,-4.0765,132
1,-1,0,0,0,-1,0,0,-1,0,1,0.46,5.02,-22.2,-2.6780999999999997,133
1,0,1,-1,1,-1,-1,-1,0,-1,1,0.43,4.74,-24.68,-2.86646,134
-1,-1,1,-1,-1,1,-1,0,0,0,-1,1.07,19.79,-29.01,-4.43157,135
-1,-1,-1,-1,0,1,1,0,-1,0,-1,1.3,25.62,-27.09,-4.688980000000001,136
-1,-1,-1,0,0,1,-1,0,0,0,-1,1.09,20.18,-29.42,-4.502940000000001,137
-1,-1,-1,-1,-1,1,-1,0,-1,0,-1,1.14,23.94,-30.07,-4.744339999999999,138
-1,-1,-1,-1,0,1,1,-1,0,0,-1,0.83,13.0,-26.1,-3.6862000000000004,139
1,-1,-1,0,-1,-1,-1,-1,-1,0,-1,0.56,7.42,-25.2,-3.1381,140
-1,-1,-1,-1,0,1,0,0,1,0,-1,1.5,32.1,-28.75,-5.2684999999999995,141
-1,-1,-1,-1,0,0,0,0,1,0,0,1.39,30.18,-31.24,-5.32038,142
-1,1,-1,1,1,-1,-1,0,-1,-1,-1,0.84,11.93,-24.15,-3.47935,143
-1,-1,-1,-1,0,1,0,0,1,0,0,1.02,17.56,-28.12,-4.22164,144
-1,-1,0,-1,0,0,0,0,1,0,-1,1.45,31.1,-27.85,-5.1007,145
-1,-1,-1,1,0,0,0,0,1,0,1,0.83,13.11,-28.8,-3.93845,146
-1,-1,-1,-1,0,1,-1,0,1,0,-1,1.15,21.09,-28.89,-4.54603,147
-1,-1,-1,-1,0,0,0,0,0,0,1,1.27,26.71,-29.5,-4.91885,148
-1,-1,0,-1,0,0,0,0,1,0,0,1.01,17.09,-27.85,-4.170350000000001,149
-1,-1,-1,-1,0,0,0,0,1,0,-1,1.37,29.74,-30.58,-5.224259999999999,150
-1,-1,-1,1,0,0,0,0,-1,0,-1,1.14,22.4,-27.79,-4.4806799999999996,151
-1,0,0,-1,-1,1,0,-1,-1,-1,-1,0.78,12.24,-26.52,-3.64824,152
-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,0.97,15.06,-24.7,-3.7695,153
-1,-1,0,1,0,0,0,0,1,0,-1,0.9,13.72,-25.87,-3.7602400000000005,154
-1,-1,-1,-1,1,0,0,0,1,0,-1,1.41,29.48,-28.22,-5.03804,155
-1,-1,1,-1,0,0,0,0,1,0,1,0.91,13.48,-26.05,-3.7784,156
-1,-1,-1,-1,1,0,0,0,1,0,0,1.35,27.08,-28.29,-4.90048,157
-1,-1,-1,-1,0,0,0,0,1,0,1,0.93,15.54,-29.1,-4.1511,158
-1,-1,-1,0,0,0,1,0,1,0,-1,1.26,25.43,-28.92,-4.81069,159
-1,-1,0,-1,0,-1,0,0,1,0,-1,1.3,26.77,-27.72,-4.787190000000001,160
-1,-1,-1,-1,0,0,1,0,1,0,-1,1.18,24.03,-29.61,-4.74517,161
-1,1,0,1,1,-1,0,1,-1,-1,-1,0.88,11.71,-22.65,-3.3736499999999996,162
0,1,1,-1,-1,1,1,-1,0,0,0,0.58,7.02,-23.75,-3.0107,163
-1,-1,0,-1,1,0,0,0,1,0,-1,1.16,17.53,-25.48,-4.117710000000001,164
-1,-1,-1,0,0,0,0,0,1,0,-1,1.4,30.11,-30.11,-5.22397,165
-1,-1,-1,-1,0,-1,0,0,1,0,0,1.25,26.17,-29.71,-4.89927,166
-1,-1,-1,0,0,-1,0,1,1,0,-1,1.07,18.07,-26.95,-4.181850000000001,167
-1,-1,1,0,0,0,0,0,1,0,-1,0.92,13.9,-25.43,-3.74606,168
-1,-1,-1,1,-1,0,-1,0,1,0,-1,1.01,18.16,-28.91,-4.30532,169
1,-1,1,1,1,0,1,1,-1,-1,-1,0.62,7.68,-22.21,-2.9321200000000003,170
1,1,-1,-1,0,-1,0,-1,1,-1,-1,0.71,10.3,-24.93,-3.36406,171
-1,-1,-1,-1,0,-1,0,0,1,0,-1,1.27,26.35,-29.34,-4.8915299999999995,172
1,0,-1,1,1,-1,1,-1,1,0,1,0.69,8.85,-23.37,-3.1497900000000003,173
-1,-1,-1,-1,-1,0,0,0,1,0,-1,1.23,26.42,-30.46,-4.95702,174
-1,-1,-1,-1,0,0,0,0,0,1,-1,1.33,28.56,-30.04,-5.09328,175
-1,-1,-1,0,1,0,0,0,1,0,-1,1.43,27.23,-26.09,-4.783329999999999,176
-1,-1,-1,0,1,0,0,0,-1,1,-1,1.32,24.34,-24.74,-4.447979999999999,177
-1,0,-1,1,1,0,0,0,0,0,-1,0.95,14.29,-24.31,-3.68667,178
-1,1,0,-1,1,-1,0,1,-1,-1,0,0.79,10.75,-24.63,-3.4322099999999995,179
-1,-1,-1,0,0,0,0,0,0,-1,-1,1.3,27.83,-29.39,-4.97793,180
1,0,1,0,1,1,1,0,-1,0,-1,0.77,9.73,-22.03,-3.1373100000000003,181
-1,-1,-1,-1,0,0,0,0,1,-1,-1,1.25,26.09,-29.43,-4.87071,182
0,-1,-1,0,1,0,1,0,1,-1,-1,1.28,23.2,-25.52,-4.43984,183
-1,-1,-1,-1,0,-1,0,0,1,-1,-1,1.23,25.68,-29.22,-4.81704,184
0,-1,-1,0,0,1,1,1,0,0,1,0.89,13.04,-25.7,-3.7108,185
-1,-1,-1,-1,0,0,0,0,0,0,0,1.27,26.8,-29.6,-4.9312000000000005,186
-1,-1,-1,0,0,0,0,0,1,0,0,1.2,21.62,-29.47,-4.66794,187
-1,-1,-1,-1,0,0,0,0,1,-1,0,1.27,26.93,-30.18,-4.98911,188
-1,-1,-1,-1,0,0,0,0,-1,-1,1,1.02,19.38,-29.0,-4.366300000000001,189
-1,-1,-1,1,0,0,0,0,1,1,-1,0.83,13.19,-27.73,-3.84281,190
-1,-1,-1,0,0,0,0,0,0,1,-1,1.22,25.04,-28.72,-4.73864,191
-1,-1,-1,-1,0,1,0,0,0,1,-1,1.41,28.19,-27.14,-4.89353,192
-1,-1,0,-1,0,0,0,0,1,-1,-1,1.34,28.14,-28.37,-4.934940000000001,193
0,1,1,1,-1,0,1,-1,1,0,-1,0.65,8.66,-25.14,-3.26598,194
-1,-1,-1,-1,0,1,0,0,1,1,-1,1.14,18.95,-26.82,-4.27069,195
-1,1,-1,-1,0,0,-1,0,1,0,-1,0.94,16.04,-27.48,-4.02956,196
0,0,0,1,0,1,1,-1,1,1,1,0.83,12.19,-24.38,-3.49961,197
-1,-1,-1,-1,-1,0,0,0,1,-1,0,1.15,24.01,-30.49,-4.79543,198
-1,1,-1,0,-1,-1,0,-1,-1,0,0,0.7,10.51,-26.45,-3.5012499999999998,199
-1,-1,0,0,0,0,0,0,-1,0,-1,1.3,25.72,-26.96,-4.68052,200
