---
name: "SOM round2_seed123_124 — 2478 samples"
description: Factor-based strategy search combined
variables:
    - top
    - Yield
    - ROC
    - EarningsYield
    - RS(6m)
    - ROA
    - ΔROA
    - AccrualRatio
    - ΔLTDebt-to-Assets
    - ΔCurrentRatio
    - ΔOpMgn
    - ΔAssetTurnover
    - annualized
    - mean
    - std
    - sharpe
    - alpha
    - beta
    - var
    - tvar
inputs: 20
outputs: 0
---
30,0,0,0,0,0,0,0,0,500,0,500,214,229,349,311,232,535,529,654
30,0,0,0,0,0,0,500,1000,500,500,1000,266,288,344,423,293,549,508,661
30,0,0,0,0,0,0,1000,0,500,500,500,207,219,304,311,221,535,581,674
30,0,0,0,0,0,500,0,1000,0,0,0,226,242,341,339,247,521,496,665
30,0,0,0,0,0,500,0,1000,1000,0,1000,246,265,345,383,268,549,444,644
30,0,0,0,0,0,1000,500,0,500,1000,1000,266,285,292,455,288,549,560,696
30,0,0,0,0,500,0,0,0,500,0,0,228,245,351,339,249,535,536,646
30,0,0,0,0,500,0,0,0,1000,500,0,269,291,348,429,300,507,524,656
30,0,0,0,0,500,0,0,500,500,500,0,372,407,435,560,426,478,464,562
30,0,0,0,0,500,0,1000,0,500,1000,0,239,255,310,383,258,549,548,662
30,0,0,0,0,500,500,500,0,0,1000,0,239,255,312,378,258,549,577,661
30,0,0,0,0,500,500,500,0,500,1000,1000,264,281,273,460,290,492,567,718
30,0,0,0,0,500,1000,0,0,500,500,0,281,305,351,449,304,604,507,614
30,0,0,0,0,1000,0,0,1000,1000,0,0,293,314,303,502,336,409,594,700
30,0,0,0,0,1000,0,500,1000,0,1000,0,305,326,303,529,345,450,606,706
30,0,0,0,0,1000,500,500,1000,0,1000,0,317,339,299,555,356,464,592,704
30,0,0,0,0,1000,500,1000,500,1000,1000,0,359,383,308,621,416,356,657,707
30,0,0,0,0,1000,1000,1000,1000,500,500,0,266,281,249,486,299,423,622,754
30,0,0,0,500,0,0,0,1000,0,500,500,255,275,342,403,275,576,546,650
30,0,0,0,500,0,500,500,1000,500,0,0,281,305,352,449,310,549,468,654
30,0,0,0,500,0,500,1000,0,0,0,1000,196,204,271,293,209,492,652,710
30,0,0,0,500,0,1000,0,500,0,0,1000,248,265,314,398,267,563,484,668
30,0,0,0,500,0,1000,1000,0,500,1000,500,217,230,304,334,228,590,527,689
30,0,0,0,500,500,0,1000,0,1000,0,1000,162,164,239,213,173,395,601,760
30,0,0,0,500,500,500,1000,500,0,500,0,356,385,379,565,401,507,563,620
30,0,0,0,500,500,500,1000,1000,1000,500,0,289,307,273,518,322,464,547,726
30,0,0,0,500,500,1000,500,0,500,500,0,262,279,289,444,284,535,538,698
30,0,0,0,500,500,1000,500,1000,500,0,1000,278,298,305,470,301,563,463,684
30,0,0,0,500,1000,0,1000,0,1000,1000,0,202,208,216,334,226,343,691,789
30,0,0,0,500,1000,500,500,0,500,1000,500,250,265,274,429,275,478,631,716
30,0,0,0,500,1000,500,1000,500,500,1000,1000,247,260,247,439,276,423,681,752
30,0,0,0,500,1000,1000,0,0,0,0,1000,204,212,240,329,224,409,649,750
30,0,0,0,500,1000,1000,1000,500,500,0,1000,353,380,335,591,406,423,604,666
30,0,0,0,1000,0,0,0,500,500,500,0,405,438,423,611,452,535,442,570
30,0,0,0,1000,0,0,0,1000,500,500,500,298,322,340,486,325,576,456,661
30,0,0,0,1000,0,0,500,0,500,0,0,236,251,299,378,256,521,585,692
30,0,0,0,1000,0,0,500,0,500,1000,0,219,232,297,339,233,549,580,686
30,0,0,0,1000,0,0,500,1000,0,500,1000,215,226,285,334,229,521,549,699
30,0,0,0,1000,0,0,1000,1000,500,0,0,297,318,311,502,329,507,563,689
30,0,0,0,1000,0,0,1000,1000,1000,500,500,269,285,266,476,297,478,583,731
30,0,0,0,1000,0,1000,500,0,500,0,0,228,242,289,363,246,521,537,698
30,0,0,0,1000,0,1000,500,500,0,500,500,329,360,404,507,367,563,436,585
30,0,0,0,1000,0,1000,1000,1000,500,1000,1000,242,258,302,393,258,576,540,685
30,0,0,0,1000,0,1000,1000,1000,1000,0,0,255,271,286,429,276,535,569,715
30,0,0,0,1000,500,0,500,0,500,0,500,216,227,266,348,236,464,624,726
30,0,0,0,1000,500,0,1000,0,500,500,500,218,229,271,348,237,478,571,728
30,0,0,0,1000,500,0,1000,500,0,0,500,328,356,374,523,374,464,527,614
30,0,0,0,1000,500,500,500,1000,0,1000,500,249,265,290,413,271,521,579,708
30,0,0,0,1000,500,500,500,1000,1000,0,500,313,333,271,570,351,450,562,731
30,0,0,0,1000,500,1000,0,500,500,500,500,259,277,299,434,282,535,541,680
30,0,0,0,1000,500,1000,0,1000,500,500,500,294,315,298,507,320,563,557,696
30,0,0,0,1000,500,1000,500,0,1000,0,0,222,234,276,358,240,492,588,716
30,0,0,0,1000,1000,0,1000,500,0,0,0,341,367,335,570,397,382,644,677
30,0,0,0,1000,1000,500,0,0,0,0,1000,190,196,239,289,210,382,665,752
30,0,0,0,1000,1000,1000,0,0,0,500,500,231,243,257,388,255,436,617,739
30,0,0,500,0,0,0,0,0,1000,1000,500,265,287,356,413,289,576,470,630
30,0,0,500,0,0,0,0,500,0,1000,0,370,406,445,550,421,507,458,548
30,0,0,500,0,0,500,500,0,0,500,0,251,270,324,403,271,563,517,657
30,0,0,500,0,0,500,1000,1000,500,0,500,261,282,346,413,283,576,436,635
30,0,0,500,0,0,1000,500,0,500,500,500,274,295,313,460,296,576,568,664
30,0,0,500,0,0,1000,500,1000,1000,0,0,351,378,346,581,387,549,519,649
30,0,0,500,0,500,0,0,1000,1000,1000,0,353,378,321,601,394,492,524,686
30,0,0,500,0,500,0,1000,0,0,0,0,226,237,260,373,252,409,681,745
30,0,0,500,0,500,500,500,500,500,0,500,389,422,417,591,444,464,507,584
30,0,0,500,0,500,1000,0,0,1000,500,1000,228,241,271,378,250,464,560,712
30,0,0,500,0,1000,0,0,0,0,500,500,234,246,254,398,263,395,686,744
30,0,0,500,0,1000,0,0,1000,0,0,1000,216,227,276,344,242,395,551,719
30,0,0,500,0,1000,0,0,1000,1000,500,1000,298,316,260,550,341,382,649,733
30,0,0,500,0,1000,0,500,500,500,500,0,387,416,371,616,453,356,574,628
30,0,0,500,0,1000,0,500,1000,1000,1000,1000,290,306,240,550,332,369,638,760
30,0,0,500,0,1000,0,1000,500,1000,1000,1000,244,255,225,449,277,356,662,777
30,0,0,500,0,1000,0,1000,1000,500,1000,500,268,280,205,534,311,306,703,801
30,0,0,500,0,1000,500,500,0,0,0,1000,198,205,242,311,219,382,682,753
30,0,0,500,0,1000,500,1000,500,0,0,500,339,366,344,560,398,356,611,662
30,0,0,500,0,1000,1000,500,1000,1000,1000,1000,273,289,251,502,305,436,659,745
30,0,0,500,500,0,0,0,1000,1000,1000,1000,297,318,310,507,324,549,450,680
30,0,0,500,500,0,0,500,500,0,0,500,326,356,394,507,372,478,545,596
30,0,0,500,500,0,0,1000,0,500,0,500,208,218,278,320,226,464,562,715
30,0,0,500,500,0,500,0,0,500,0,500,229,244,314,358,249,521,519,676
30,0,0,500,500,0,500,0,1000,0,500,1000,271,289,285,470,298,507,521,709
30,0,0,500,500,0,500,500,500,1000,0,1000,229,244,300,363,247,535,537,682
30,0,0,500,500,0,500,500,1000,500,1000,0,360,387,340,601,390,604,488,659
30,0,0,500,500,0,500,1000,0,500,1000,500,199,211,317,289,206,604,479,662
30,0,0,500,500,0,500,1000,500,0,0,500,331,360,378,523,374,507,596,616
30,0,0,500,500,0,500,1000,1000,500,0,500,298,318,287,523,328,521,545,711
30,0,0,500,500,0,1000,0,0,500,500,500,284,303,289,492,311,521,596,695
30,0,0,500,500,0,1000,0,500,0,1000,0,276,298,336,449,294,630,515,632
30,0,0,500,500,0,1000,500,500,0,500,500,405,438,416,616,446,590,495,574
30,0,0,500,500,0,1000,500,500,1000,0,500,321,346,342,529,344,630,455,637
30,0,0,500,500,0,1000,500,500,1000,1000,1000,253,269,291,423,274,535,523,696
30,0,0,500,500,500,0,0,1000,1000,0,500,271,289,289,465,307,423,612,717
30,0,0,500,500,500,0,0,1000,1000,500,1000,269,285,262,481,302,423,594,734
30,0,0,500,500,500,0,1000,0,0,1000,1000,249,262,233,455,280,395,660,763
30,0,0,500,500,500,0,1000,1000,0,500,1000,234,247,257,398,257,464,599,742
30,0,0,500,500,500,0,1000,1000,500,1000,1000,260,274,248,470,290,436,681,752
30,0,0,500,500,500,500,500,0,1000,500,1000,225,238,275,368,244,492,581,698
30,0,0,500,500,500,500,1000,0,0,500,1000,212,221,233,353,234,409,689,760
30,0,0,500,500,500,500,1000,1000,500,500,500,285,301,249,529,317,450,644,757
30,0,0,500,500,1000,0,500,500,1000,0,0,459,487,376,710,523,382,554,626
30,0,0,500,500,1000,0,1000,500,500,0,1000,303,325,312,518,356,343,652,698
30,0,0,500,500,1000,500,0,0,500,500,500,238,250,238,423,269,382,636,749
30,0,0,500,500,1000,500,0,500,0,1000,500,256,271,247,460,287,423,722,747
30,0,0,500,500,1000,500,500,0,1000,500,500,207,214,217,348,235,318,669,779
30,0,0,500,500,1000,500,500,1000,0,0,1000,203,210,231,329,225,369,642,769
30,0,0,500,1000,0,1000,0,0,500,1000,1000,244,259,291,403,264,521,506,693
30,0,0,500,1000,0,1000,0,0,1000,0,1000,211,223,289,325,228,507,501,682
30,0,0,500,1000,0,1000,0,500,500,0,0,309,333,332,513,336,590,538,660
30,0,0,500,1000,0,1000,0,500,500,0,500,275,295,309,460,297,563,508,673
30,0,0,500,1000,0,1000,0,500,500,500,500,262,281,310,434,283,563,550,669
30,0,0,500,1000,0,1000,500,0,500,500,0,230,246,323,353,242,604,537,659
