---
name: "SOM Round 2 — 500 samples"
description: Factor-based strategy search Round 2
variables:
    - top
    - Yield
    - ROC
    - EarningsYield
    - RS(6m)
    - ROA
    - ΔROA
    - AccrualRatio
    - ΔLTDebt-to-Assets
    - ΔCurrentRatio
    - ΔOpMgn
    - ΔAssetTurnover
    - annualized
    - mean
    - std
    - sharpe
    - alpha
    - beta
    - var
    - tvar
inputs: 20
outputs: 0
---
30,500,500,500,500,500,500,500,500,500,500,500,194,204,310,276,209,478,589,678
30,500,500,500,500,500,500,500,500,500,500,500,395,429,437,591,445,521,419,554
30,500,500,500,500,500,500,500,500,500,500,500,368,402,433,555,415,535,462,555
30,500,500,500,500,500,500,500,500,500,500,500,254,276,358,393,277,563,477,642
30,500,500,500,500,500,500,500,500,500,500,500,234,250,306,373,252,549,559,676
30,500,500,500,500,500,500,500,500,500,500,500,357,389,416,544,408,478,458,571
30,500,500,500,500,500,500,500,500,500,500,500,408,443,447,601,460,521,417,542
30,500,500,500,500,500,500,500,500,500,500,500,363,397,431,544,406,563,446,553
30,500,500,500,500,500,500,500,500,500,500,500,276,296,320,455,308,478,547,677
30,500,500,500,500,500,500,500,500,500,500,500,285,309,353,460,311,576,483,640
30,500,500,500,500,500,500,500,500,500,500,500,228,244,334,348,243,576,502,645
30,500,500,500,500,500,500,500,500,500,500,500,361,395,438,539,409,521,460,566
30,500,500,500,500,500,500,500,500,500,500,500,368,403,443,550,420,492,475,558
30,500,500,500,500,500,500,500,500,500,500,500,373,406,420,570,427,464,497,583
30,500,500,500,500,500,500,500,500,500,500,500,243,263,360,368,262,590,517,618
30,500,500,500,500,500,500,500,500,500,500,500,345,378,420,529,384,576,431,569
30,500,500,500,500,500,500,500,500,500,500,500,255,275,343,403,280,535,511,656
30,500,500,500,500,500,500,500,500,500,500,500,418,450,413,636,473,478,487,593
30,500,500,500,500,500,500,500,500,500,500,500,373,405,405,576,417,549,444,588
30,500,500,500,500,500,500,500,500,500,500,500,408,441,419,616,450,576,476,565
30,500,500,500,500,500,500,500,500,500,500,500,379,410,393,591,420,563,468,594
30,500,500,500,500,500,500,500,500,500,500,500,354,382,359,576,397,507,514,645
30,500,500,500,500,500,500,500,500,500,500,500,265,286,340,423,293,521,506,652
30,500,500,500,500,500,500,500,500,500,500,500,349,384,449,518,391,576,406,540
30,500,500,500,500,500,500,500,500,500,500,500,303,328,353,492,325,630,489,619
30,500,500,500,500,500,500,500,500,500,500,500,422,457,447,621,461,617,424,542
30,500,500,500,500,500,500,500,500,500,500,500,381,412,396,596,426,535,484,591
30,500,500,500,500,500,500,500,500,500,500,500,366,395,378,581,409,521,542,623
30,500,500,500,500,500,500,500,500,500,500,500,391,423,405,601,434,549,482,581
30,500,500,500,500,500,500,500,500,500,500,500,411,442,400,631,457,535,493,587
30,500,500,500,500,500,500,500,500,500,500,500,359,388,365,581,401,521,482,640
30,500,500,500,500,500,500,500,500,500,500,500,333,360,361,539,363,590,453,631
30,500,500,500,500,500,500,500,500,500,500,500,372,407,435,560,426,478,464,562
30,500,500,500,500,500,500,500,500,500,500,500,367,398,393,576,422,436,521,608
30,500,500,500,500,500,500,500,500,500,500,500,263,280,282,449,287,507,507,703
30,500,500,500,500,500,500,500,500,500,500,500,369,402,425,560,416,535,454,563
30,500,500,500,500,500,500,500,500,500,500,500,336,361,331,565,366,576,494,647
30,500,500,500,500,500,500,500,500,500,500,500,248,268,337,388,277,492,584,668
30,500,500,500,500,500,500,500,500,500,500,500,370,404,422,565,421,492,483,570
30,500,500,500,500,500,500,500,500,500,500,500,294,321,390,455,332,507,507,606
30,500,500,500,500,500,500,500,500,500,500,500,402,438,457,586,443,617,443,526
30,500,500,500,500,500,500,500,500,500,500,500,282,306,358,449,302,630,459,631
30,500,500,500,500,500,500,500,500,500,500,500,316,343,365,507,363,436,549,629
30,500,500,500,500,500,500,500,500,500,500,500,368,400,407,570,415,507,498,588
30,500,500,500,500,500,500,500,500,500,500,500,395,432,458,576,441,576,416,536
30,500,500,500,500,500,500,500,500,500,500,500,241,257,303,388,262,521,609,681
30,500,500,500,500,500,500,500,500,500,500,500,373,405,409,576,413,576,501,575
30,500,500,500,500,500,500,500,500,500,500,500,398,430,414,606,441,563,458,582
