---
name: "SOM Round 2 — 500 samples"
description: Factor-based strategy search Round 2
variables:
    - top
    - Yield
    - ROC
    - EarningsYield
    - RS(6m)
    - ROA
    - ΔROA
    - AccrualRatio
    - ΔLTDebt-to-Assets
    - ΔCurrentRatio
    - ΔOpMgn
    - ΔAssetTurnover
    - annualized
    - mean
    - std
    - sharpe
    - alpha
    - beta
    - var
    - tvar
inputs: 20
outputs: 0
---
30,500,500,500,500,500,500,500,500,500,500,500,275,298,351,439,316,423,527,651
30,500,500,500,500,500,500,500,500,500,500,500,192,198,256,289,207,436,624,736
30,500,500,500,500,500,500,500,500,500,500,500,262,280,310,434,287,521,504,680
30,500,500,500,500,500,500,500,500,500,500,500,277,297,303,470,302,549,489,691
30,500,500,500,500,500,500,500,500,500,500,500,263,281,292,444,287,521,536,693
30,500,500,500,500,500,500,500,500,500,500,500,310,336,357,502,354,450,531,632
30,500,500,500,500,500,500,500,500,500,500,500,253,269,294,418,273,535,544,690
30,500,500,500,500,500,500,500,500,500,500,500,250,265,278,423,274,492,584,717
30,500,500,500,500,500,500,500,500,500,500,500,261,278,289,444,285,521,547,704
30,500,500,500,500,500,500,500,500,500,500,500,196,205,274,293,208,507,561,725
30,500,500,500,500,500,500,500,500,500,500,500,243,258,293,398,261,549,551,698
30,500,500,500,500,500,500,500,500,500,500,500,400,430,379,631,452,478,487,626
30,500,500,500,500,500,500,500,500,500,500,500,239,254,294,388,258,535,573,704
30,500,500,500,500,500,500,500,500,500,500,500,303,328,348,492,343,478,542,661
30,500,500,500,500,500,500,500,500,500,500,500,267,285,277,465,294,507,614,723
30,500,500,500,500,500,500,500,500,500,500,500,261,278,288,444,285,521,585,706
30,500,500,500,500,500,500,500,500,500,500,500,198,205,257,302,215,436,645,729
30,500,500,500,500,500,500,500,500,500,500,500,249,264,261,434,277,450,673,748
30,500,500,500,500,500,500,500,500,500,500,500,283,303,303,481,318,464,584,692
30,500,500,500,500,500,500,500,500,500,500,500,211,218,214,363,238,343,729,789
30,500,500,500,500,500,500,500,500,500,500,500,250,264,254,439,276,450,649,750
30,500,500,500,500,500,500,500,500,500,500,500,199,207,261,306,217,436,597,731
30,500,500,500,500,500,500,500,500,500,500,500,229,239,227,403,261,343,701,775
30,500,500,500,500,500,500,500,500,500,500,500,219,229,243,368,246,382,692,764
30,500,500,500,500,500,500,500,500,500,500,500,202,211,271,306,220,450,560,723
30,500,500,500,500,500,500,500,500,500,500,500,201,210,271,306,218,450,542,723
30,500,500,500,500,500,500,500,500,500,500,500,206,216,280,315,223,464,553,707
30,500,500,500,500,500,500,500,500,500,500,500,357,386,375,570,406,478,562,621
30,500,500,500,500,500,500,500,500,500,500,500,306,331,351,497,353,423,589,646
30,500,500,500,500,500,500,500,500,500,500,500,218,229,270,348,239,450,631,737
30,500,500,500,500,500,500,500,500,500,500,500,222,234,276,358,243,464,577,720
30,500,500,500,500,500,500,500,500,500,500,500,239,254,288,393,263,492,552,705
30,500,500,500,500,500,500,500,500,500,500,500,320,344,320,544,377,343,626,694
30,500,500,500,500,500,500,500,500,500,500,500,192,199,263,284,208,436,583,726
30,500,500,500,500,500,500,500,500,500,500,500,272,291,303,460,296,549,553,684
30,500,500,500,500,500,500,500,500,500,500,500,257,275,295,429,280,535,545,694
30,500,500,500,500,500,500,500,500,500,500,500,280,301,311,470,305,549,535,686
30,500,500,500,500,500,500,500,500,500,500,500,245,262,309,398,267,535,499,673
30,500,500,500,500,500,500,500,500,500,500,500,292,312,292,507,319,535,553,711
30,500,500,500,500,500,500,500,500,500,500,500,240,257,316,383,258,563,504,684
30,500,500,500,500,500,500,500,500,500,500,500,227,240,288,363,247,492,524,697
30,500,500,500,500,500,500,500,500,500,500,500,216,228,287,339,233,492,611,718
30,500,500,500,500,500,500,500,500,500,500,500,218,231,293,339,235,507,554,700
30,500,500,500,500,500,500,500,500,500,500,500,250,264,259,439,278,450,610,742
30,500,500,500,500,500,500,500,500,500,500,500,217,229,283,344,236,478,541,702
30,500,500,500,500,500,500,500,500,500,500,500,244,261,320,388,261,576,527,667
30,500,500,500,500,500,500,500,500,500,500,500,234,249,287,383,255,507,630,714
30,500,500,500,500,500,500,500,500,500,500,500,239,254,289,393,261,507,629,718
30,500,500,500,500,500,500,500,500,500,500,500,243,259,301,393,262,549,583,701
30,500,500,500,500,500,500,500,500,500,500,500,237,252,294,383,257,521,507,687
30,500,500,500,500,500,500,500,500,500,500,500,225,239,309,348,241,549,497,685
30,500,500,500,500,500,500,500,500,500,500,500,219,230,261,358,240,450,688,746
30,500,500,500,500,500,500,500,500,500,500,500,208,219,282,320,224,492,640,727
30,500,500,500,500,500,500,500,500,500,500,500,234,248,292,378,254,507,590,715
30,500,500,500,500,500,500,500,500,500,500,500,212,224,291,325,228,507,620,711
30,500,500,500,500,500,500,500,500,500,500,500,189,195,247,284,209,382,615,741
30,500,500,500,500,500,500,500,500,500,500,500,190,196,237,289,210,369,651,748
